"advertiser_id","product_id","score","fecha"
"03KNVBO915KY2ZPGA57J","oq33s7","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","pab2mg","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","pk21qo","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","pnad1b","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","qd5esu","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","qfkfap","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","r9u539","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","s8qk90","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","v1h0tw","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","vetfwf","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","vq3lx5","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","xljrz2","1","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","xnqiqo","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","ypzeqh","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","zc6xib","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","zs62zj","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","ztiiud","0","2025-05-21T00:00:00Z"
"03KNVBO915KY2ZPGA57J","zztmzn","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","023w1n","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","0un0at","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","0xfk8v","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","1h1at4","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","1izb9n","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","1ynwfi","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","2o7i3k","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","2w7847","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","3540l5","0.5","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","35hzr1","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","6xavdf","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","709lj0","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","7u3jyi","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","7wnr5z","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","8uts7t","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","8xko0x","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","a1elzo","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","a8hf9j","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","ch4e92","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","egpqgv","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","fajgqf","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","finqw5","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","g44nh7","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","h3u4a4","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","jpozgo","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","k3h96b","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","l2e68h","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","lcxzwz","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","mil0dk","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","nmrh8x","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","ofwqa7","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","phtipo","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","pj4hp2","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","q9ijra","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","r34a4w","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","r53g21","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","r69hr6","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","rf1v3i","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","s2z906","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","sbhl07","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","ugdsh1","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","unmrkd","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","v6n03k","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","w6pvw3","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","wi2d8w","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","x54u04","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","xjcs0x","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","xzzi7l","0","2025-05-21T00:00:00Z"
"1OW4LWJSBJK6E1D9FDH7","zy3qf2","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","0299ko","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","18v6fo","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","1gegxk","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","1kq04j","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","2bnen4","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","3lh107","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","3oe469","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","4miw6l","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","59j88y","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","5u0fz3","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","6gdowb","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","79wnsa","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","805ivg","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","8rxcdk","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","8tem7z","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","8yddnr","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","athjhi","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","cd6nzg","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","dlir67","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","drnjj2","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","e8vxcd","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","ee96fh","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","enci0h","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","et9q8s","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","f9jep9","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","gvu1el","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","ha7fga","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","hc9qdl","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","hwgf22","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","ipdbkq","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","jfakjo","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","jgo4ep","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","jlxpgn","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","k2umzv","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","kkjuz8","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","lsm9l4","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","lyaj9j","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","mgktm4","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","nljn8x","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","np11o4","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","nrh896","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","nw5ji2","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","o0l6v1","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","okk6di","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","p0dsnt","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","pw1jax","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","qdwtxu","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","qn46an","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","rpt2cj","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","s831wm","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","tecust","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","urms05","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","vmsaxu","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","x00px9","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","xb476y","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","xp48rq","0","2025-05-21T00:00:00Z"
"2WPF1NXECF3G6NUMWDO7","zonvk2","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","1ej5a8","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","1fujc6","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","2zz3ft","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","4ykxyt","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","5zw3zm","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","61f3tt","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","7ej5gu","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","7l5x6q","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","8s5t1b","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","90z55r","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","9hl7st","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","9lk0rl","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","9trbal","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","a74for","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","amydhs","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","b5hii5","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","bypbv0","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","dbhb3b","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","dl0f2m","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","emmsjb","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","et5htr","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","f500kn","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","gcqxrl","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","hc8w58","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","irymbc","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","iz738g","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","jhkyzg","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","l4aq1a","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","noy4op","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","nwkv1x","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","o568oa","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","p965tj","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","pqv6p0","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","pwb09v","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","q9tqyc","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","qpm6i8","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","qv04s9","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","qy112f","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","rlrndy","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","su1u2t","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","t0ftlp","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","tfsvv4","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","tnmcau","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","tspdm6","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","vhilf4","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","w3zjm2","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","wk5hu1","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","xb6yu8","0","2025-05-21T00:00:00Z"
"5E325T5HYL61QSABVR5V","zmw8c8","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","29t9d4","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","3opd47","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","4vijga","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","7fz717","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","8h1up6","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","95h7or","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","99w6nj","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","a9fx8r","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","aee2vx","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","bj5x9v","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","br4hr8","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","bwgzkm","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","bwp1oz","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","cpr5bw","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","d1vhmm","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","dslu5o","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","e4pu9j","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","e829df","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","fc50gi","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","fv7455","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","go26yw","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","gvc1ak","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","gvus9i","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","hwii82","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","i0459f","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","jc5pyx","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","jn3jwp","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","jp2x97","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","opxejb","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","p8a3xn","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","phrzte","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","pl0ble","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","reit4q","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","spv9n5","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","sq6mdm","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","upwmzv","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","xi7mbu","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","xikvni","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","xjvf92","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","xn7n1l","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","ycd4hp","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","ym03om","0","2025-05-21T00:00:00Z"
"62FIK8F2YT8JSFDBLEC9","yusr3p","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","1z4ugy","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","46bx7f","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","6d7l8e","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","7ers2m","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","9lk424","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","a27myp","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","ar1d37","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","bcdzas","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","brpoc1","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","d7rgfp","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","d8wxmv","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","ed41q1","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","ee9fva","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","efxflu","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","enetly","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","ften9l","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","g39i0s","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","gatqww","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","j6rdgr","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","js0ydl","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","kcy4nn","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","kefio1","0.5","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","mq3rau","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","nc9x7k","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","ndi3bl","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","o2b384","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","obm4w4","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","oediqm","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","or5lid","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","oufyi5","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","pjd3vz","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","qznjp9","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","rlkxot","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","rodxvy","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","s2rjsd","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","sav90m","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","vdsd4z","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","vr2n94","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","w0tk8o","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","w5bcea","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","wg58nx","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","wjicrt","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","x64np9","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","x65dzf","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","y5r1fc","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","ya922k","0","2025-05-21T00:00:00Z"
"6X20RDH567MX2X3TXYJ7","zsyqf7","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","0su5fe","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","0u2vdr","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","1f27se","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","1lkljp","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","3f7v55","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","4s56e4","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","4uf7ag","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","51qf7s","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","5b0w5d","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","5ewy3r","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","5n29g6","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","5nus5m","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","5ovinp","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","6234qb","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","63sjhs","0","2025-05-21T00:00:00Z"
"8C88YB6E8YCGWU07HA7A","7436n0","0","2025-05-21T00:00:00Z"
